lon,lat,TreeType,SpeciesName,CommonName,TreeHeight,TreeCanopyEW,TreeCanopyNS,Tree_Status
151.2059238,-33.91976628,Street Tree,Olea europaea subsp europaea,Olive,1,1,1,Tree
151.2060364,-33.9189202,Street Tree,Stenocarpus sinuatus,Firewheel Tree,7,4,4,Tree
151.2059159,-33.91924424,Street Tree,Lophostemon confertus,Brush Box,6,6,6,Tree
151.2059364,-33.91972282,Street Tree,Lophostemon confertus,Brush Box,4,2,2,Tree
151.1983632,-33.89357884,Street Tree,Tristaniopsis laurina,Water Gum,6,4,4,Tree
151.1982221,-33.89441684,Street Tree,Tristaniopsis laurina,Water Gum,5,2,2,Tree
151.1981943,-33.89484575,Street Tree,Ficus benjamina,Weeping Fig,7,10,10,Tree
151.2059019,-33.91188019,Street Tree,Lophostemon confertus,Brush Box,7,4,4,Tree
151.206,-33.9116358,Street Tree,Lophostemon confertus,Brush Box,7,5,6,Tree
151.2058098,-33.91215496,Street Tree,Lophostemon confertus,Brush Box,10,5,5,Tree
151.2058415,-33.91206741,Street Tree,Lophostemon confertus,Brush Box,9,4,5,Tree
151.2062523,-33.91140449,Street Tree,Lophostemon confertus,Brush Box,9,4,5,Tree
151.2061628,-33.91172222,Street Tree,Lophostemon confertus,Brush Box,4,2,2,Tree
151.2055359,-33.91351403,Street Tree,Lophostemon confertus,Brush Box,3,1,1,Tree
151.2049984,-33.91460442,Street Tree,Lophostemon confertus,Brush Box,10,8,8,Tree
151.2052322,-33.9143842,Street Tree,Lophostemon confertus,Brush Box,5,3,3,Tree
151.20472,-33.91591212,Street Tree,Lophostemon confertus,Brush Box,8,9,9,Tree
151.2048827,-33.91541637,Street Tree,Lophostemon confertus,Brush Box,8,9,10,Tree
151.2049975,-33.9150918,Street Tree,Lophostemon confertus,Brush Box,8,8,11,Tree
151.2046075,-33.91572192,Street Tree,Lophostemon confertus,Brush Box,7,8,9,Tree
151.2046563,-33.9156229,Street Tree,Lophostemon confertus,Brush Box,8,5,6,Tree
151.2048521,-33.91504477,Street Tree,Lophostemon confertus,Brush Box,8,8,8,Tree
151.204868,-33.91547702,Street Tree,Lophostemon confertus,Brush Box,4,1,1,Tree
151.2039652,-33.91766013,Street Tree,Lophostemon confertus,Brush Box,11,10,11,Tree
151.2040836,-33.91730972,Street Tree,Lophostemon confertus,Brush Box,10,11,10,Tree
151.2041488,-33.91709687,Street Tree,Lophostemon confertus,Brush Box,15,14,15,Tree
151.2043133,-33.91661838,Street Tree,Lophostemon confertus,Brush Box,11,9,10,Tree
151.2043444,-33.91701496,Street Tree,Lophostemon confertus,Brush Box,7,5,5,Tree
151.2031056,-33.92016198,Street Tree,Lophostemon confertus,Brush Box,8,4,4,Tree
151.2031448,-33.92004875,Street Tree,Lophostemon confertus,Brush Box,7,4,4,Tree
151.2033424,-33.91949004,Street Tree,Lophostemon confertus,Brush Box,11,4,4,Tree
151.2035233,-33.91891494,Street Tree,Lophostemon confertus,Brush Box,12,10,12,Tree
151.179265,-33.90194796,Street Tree,Banksia integrifolia,Not Applicable,3,1,1,Tree
151.1835832,-33.89890697,Street Tree,Auranticarpa rhombifolia,Diamond Pittosporum,9,4,5,Tree
151.1833926,-33.89822669,Street Tree,Backhousia citriodora,Lemon Scented Myrtle,4,2,2,Tree
151.1834045,-33.89828827,Street Tree,Backhousia citriodora,Lemon Scented Myrtle,5,2,2,Tree
151.199523,-33.91646916,Street Tree,Eucalyptus sideroxylon,Ironbark,11,4,6,Tree
151.1994125,-33.91644229,Street Tree,Angophora floribunda,Rough Barked Apple Myrtle,7,2,2,Tree
151.2059282,-33.90276238,Street Tree,Fraxinus griffithii,Evergreen Ash,6,6,5,Tree
151.2061596,-33.90266124,Street Tree,Fraxinus griffithii,Evergreen Ash,7,8,5,Tree
151.205831,-33.90275601,Street Tree,Eucalyptus microcorys,Tallow Wood,12,5,4,Tree
151.1985691,-33.89611682,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,7,6,6,Tree
151.1976994,-33.90291275,Street Tree,Lophostemon confertus,Brush Box,15,13,10,Tree
151.1978497,-33.90331018,Street Tree,Lophostemon confertus,Brush Box,12,7,10,Tree
151.1978573,-33.9033524,Street Tree,Lophostemon confertus,Brush Box,12,8,9,Tree
151.1976285,-33.90311722,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,13,12,15,Tree
151.2057857,-33.89679296,Street Tree,Lophostemon confertus,Brush Box,12,3,4,Tree
151.1931799,-33.89990109,Street Tree,Fraxinus pennsylvanica,Green Ash,3,1,2,Tree
151.1924943,-33.90066968,Street Tree,Callistemon viminalis,Weeping Bottlebrush,8,5,4,Tree
151.1923803,-33.9007929,Street Tree,Waterhousea floribunda,Weeping Lilly Pilly,12,10,8,Tree
151.193289,-33.89977302,Street Tree,Fraxinus pennsylvanica,Green Ash,9,7,6,Tree
151.1924354,-33.90050705,Street Tree,Waterhousea floribunda,Weeping Lilly Pilly,12,10,10,Tree
151.1926468,-33.90026722,Street Tree,Fraxinus pennsylvanica,Green Ash,9,8,9,Tree
151.1928116,-33.9000929,Street Tree,Fraxinus pennsylvanica,Green Ash,8,6,6,Tree
151.1929373,-33.89996101,Street Tree,Fraxinus pennsylvanica,Green Ash,6,5,6,Tree
151.1933588,-33.89948883,Street Tree,Fraxinus griffithii,Evergreen Ash,6,3,4,Tree
151.193149,-33.89970505,Street Tree,Callistemon viminalis,Weeping Bottlebrush,4,2,3,Tree
151.186207,-33.89993602,Street Tree,Lophostemon confertus,Brush Box,12,8,7,Tree
151.186207,-33.89990202,Street Tree,Lophostemon confertus,Brush Box,13,10,7,Tree
151.1899935,-33.90035846,Street Tree,Platanus acerifolia,London Plane,20,14,14,Tree
151.1870471,-33.89954775,Street Tree,Tristaniopsis laurina,Water Gum,6,5,7,Tree
151.2096943,-33.90134366,Street Tree,Tristaniopsis 'Luscious',Water Gum,4,3,3,Tree
151.2101615,-33.90148598,Street Tree,Tristaniopsis 'Luscious',Water Gum,5,3,3,Tree
151.2104571,-33.90159127,Street Tree,Tristaniopsis 'Luscious',Water Gum,4,3,2,Tree
151.2105648,-33.90163152,Street Tree,Tristaniopsis 'Luscious',Water Gum,3,2,2,Tree
151.2107582,-33.90177122,Street Tree,Agathis robusta,Queensland Kauri,8,3,3,Tree
151.210643,-33.90174132,Street Tree,Agathis robusta,Queensland Kauri,8,3,3,Tree
151.2098985,-33.90148928,Street Tree,Agathis robusta,Queensland Kauri,6,2,2,Tree
151.210208,-33.90166205,Street Tree,Tristaniopsis 'Luscious',Water Gum,3,2,2,Tree
151.209871,-33.90154001,Street Tree,Tristaniopsis 'Luscious',Water Gum,3,1,2,Tree
151.209527,-33.90141201,Street Tree,Tristaniopsis 'Luscious',Water Gum,4,2,2,Tree
151.2100241,-33.90171898,Street Tree,Pyrus calleryana,Callery Pear,4,1,1,Tree
151.2126036,-33.89440546,Street Tree,Jacaranda mimosifolia,Jacaranda,12,10,9,Tree
151.2117964,-33.89429266,Street Tree,Jacaranda mimosifolia,Jacaranda,13,9,12,Tree
151.2113265,-33.89435861,Street Tree,Jacaranda mimosifolia,Jacaranda,12,18,13,Tree
151.2114158,-33.89436802,Street Tree,Jacaranda mimosifolia,Jacaranda,12,10,10,Tree
151.2115051,-33.89438095,Street Tree,Jacaranda mimosifolia,Jacaranda,9,4,7,Tree
151.2102523,-33.89409277,Street Tree,Gleditsia trican Sunburst,Golden Honeylocust,13,8,9,Tree
151.2103046,-33.89409353,Street Tree,Gleditsia trican Sunburst,Golden Honeylocust,13,14,13,Tree
151.2103897,-33.89409747,Street Tree,Corymbia maculata,Spotted Gum,16,15,17,Tree
151.2106801,-33.89414542,Street Tree,Jacaranda mimosifolia,Jacaranda,13,8,10,Tree
151.2107692,-33.89429478,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,11,Tree
151.2110291,-33.89418692,Street Tree,Jacaranda mimosifolia,Jacaranda,6,3,3,Tree
151.1966031,-33.88878596,Street Tree,Flindersia australis,Crows Ash,12,6,6,Tree
151.1965667,-33.88899219,Street Tree,Pittosporum eugenioides,Tarata,9,4,5,Tree
151.1964414,-33.88916746,Street Tree,Flindersia australis,Crows Ash,13,7,6,Tree
151.1963873,-33.88925161,Street Tree,Flindersia australis,Crows Ash,11,3,3,Tree
151.1962321,-33.88946188,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,10,5,6,Tree
151.1961914,-33.88951466,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,10,5,6,Tree
151.2145146,-33.89419205,Street Tree,Platanus acerifolia,London Plane,16,14,12,Tree
151.2151027,-33.89426099,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,8,Tree
151.2151977,-33.89440485,Street Tree,Fraxinus griffithii,Evergreen Ash,5,3,4,Tree
151.215943,-33.89452809,Street Tree,Syzygium australe,Scrub Cherry,4,2,2,Tree
151.2159196,-33.89452009,Street Tree,Syzygium australe,Scrub Cherry,5,2,2,Tree
151.2160223,-33.89453925,Street Tree,Syzygium australe,Scrub Cherry,6,2,2,Tree
151.2160716,-33.89454195,Street Tree,Syzygium australe,Scrub Cherry,4,1,1,Tree
151.2145086,-33.89433147,Street Tree,Jacaranda mimosifolia,Jacaranda,5,3,2,Tree
151.2073946,-33.9056592,Street Tree,Metrosideros excelsa,NZ Christmas Bush,3,2,3,Tree
151.2076421,-33.90597237,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,11,8,6,Tree
151.2077815,-33.9059211,Street Tree,Eucalyptus grandis,Rose Gum,23,15,18,Tree
151.2080726,-33.90628504,Street Tree,Eucalyptus grandis,Rose Gum,21,13,17,Tree
151.2079738,-33.90639136,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,10,9,13,Tree
151.204797,-33.90934598,Street Tree,Elaeocarpus reticulatus,Not Applicable,3,1,1,Tree
151.20514,-33.90939598,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,3,1,1,Tree
151.2075572,-33.91883603,Street Tree,Eucalyptus microcorys,Tallow Wood,16,13,14,Tree
151.2082243,-33.91887848,Street Tree,Eucalyptus microcorys,Tallow Wood,15,14,14,Tree
151.2105795,-33.91890038,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,8,Tree
151.2101059,-33.91882244,Street Tree,Eucalyptus microcorys,Tallow Wood,15,15,14,Tree
151.2099679,-33.91893206,Street Tree,Citrus limon,Lemon Tree,2,1,1,Tree
151.2083393,-33.91899936,Street Tree,Quercus ilex,Holm Oak,3,2,2,Tree
151.2099126,-33.91883153,Street Tree,Angophora costata,Sydney Red Gum,7,4,3,Tree
151.203489,-33.89348094,Street Tree,Fraxinus griffithii,Evergreen Ash,7,3,5,Tree
151.2124085,-33.88666353,Street Tree,Platanus acerifolia,London Plane,17,16,19,Tree
151.2154689,-33.88766276,Street Tree,Albizia lophantha,Plume Acacia,9,14,14,Tree
151.20948,-33.88712299,Street Tree,Liriodendron tulipifera,Tulip Tree,2,1,1,Tree
151.2285531,-33.87084633,Street Tree,Magnolia grandiflora,Southern Magnolia,13,8,7,Tree
151.2285986,-33.87075014,Street Tree,Magnolia grandiflora,Southern Magnolia,14,9,11,Tree
151.227767,-33.8715842,Street Tree,Platanus acerifolia,London Plane,25,15,18,Tree
151.2276518,-33.87202728,Street Tree,Fraxinus pennsylvanica,Green Ash,4,1,1,Tree
151.2287644,-33.87208224,Street Tree,Magnolia grandiflora,Southern Magnolia,5,3,4,Tree
151.2250608,-33.8713602,Street Tree,Platanus acerifolia,London Plane,17,15,22,Tree
151.2240892,-33.87353221,Street Tree,Platanus acerifolia,London Plane,15,12,12,Tree
151.203498,-33.89349496,Street Tree,Hibiscus rosa sinensis,Hibiscus,6,3,4,Tree
151.2009884,-33.92114308,Street Tree,Cupaniopsis anacardioides,Tuckeroo,5,5,4,Tree
151.201466,-33.9212121,Street Tree,Olea europaea subsp europaea,Olive,5,4,4,Tree
151.2020762,-33.92129116,Street Tree,Olea europaea subsp europaea,Olive,4,2,2,Tree
151.2027261,-33.92138948,Street Tree,Olea europaea subsp europaea,Olive,4,3,2,Tree
151.2034951,-33.9214934,Street Tree,Cupaniopsis anacardioides,Tuckeroo,7,9,8,Tree
151.2037707,-33.92152916,Street Tree,Cupaniopsis anacardioides,Tuckeroo,7,6,9,Tree
151.2021319,-33.92116727,Street Tree,Cupaniopsis anacardioides,Tuckeroo,8,11,8,Tree
151.202292,-33.92118602,Street Tree,Cupaniopsis anacardioides,Tuckeroo,5,6,6,Tree
151.2024225,-33.92120975,Street Tree,Olea europaea subsp europaea,Olive,3,3,2,Tree
151.2238868,-33.8741937,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,4,2,2,Tree
151.2249642,-33.87406513,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,8,5,5,Tree
151.2268749,-33.87675189,Street Tree,Platanus acerifolia,London Plane,10,6,8,Tree
151.2269266,-33.87679971,Street Tree,Platanus acerifolia,London Plane,18,13,17,Tree
151.2206819,-33.88337915,Street Tree,Archontophoenix alexandrae,Alexandra Palm,7,3,3,Tree
151.2204655,-33.88345042,Street Tree,Ficus microcarpa var hillii,Hills Fig,18,20,12,Tree
151.220669,-33.88338834,Street Tree,Archontophoenix alexandrae,Alexandra Palm,8,3,3,Tree
151.2206408,-33.88339262,Street Tree,Archontophoenix alexandrae,Alexandra Palm,8,3,3,Tree
151.2206639,-33.88340405,Street Tree,Archontophoenix alexandrae,Alexandra Palm,8,3,3,Tree
151.2284025,-33.8858392,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,11,6,7,Tree
151.2025224,-33.92121842,Street Tree,Cupaniopsis anacardioides,Tuckeroo,6,5,6,Tree
151.2034183,-33.9213416,Street Tree,Cupaniopsis anacardioides,Tuckeroo,7,8,7,Tree
151.2034999,-33.92135379,Street Tree,Cupaniopsis anacardioides,Tuckeroo,8,7,9,Tree
151.2016034,-33.92123439,Street Tree,Magnolia grandiflora,Southern Magnolia,3,3,2,Tree
151.2029669,-33.92142293,Street Tree,Cupaniopsis anacardioides,Tuckeroo,5,4,4,Tree
151.2065651,-33.92177342,Street Tree,Olea europaea subsp europaea,Olive,4,2,2,Tree
151.2062782,-33.92173046,Street Tree,Cupaniopsis anacardioides,Tuckeroo,7,7,7,Tree
151.2061187,-33.92170875,Street Tree,Cupaniopsis anacardioides,Tuckeroo,5,6,5,Tree
151.2055794,-33.92162812,Street Tree,Cupaniopsis anacardioides,Tuckeroo,7,7,7,Tree
151.2053704,-33.92160813,Street Tree,Cupaniopsis anacardioides,Tuckeroo,8,7,8,Tree
151.2053326,-33.92161244,Street Tree,Phoenix roebelenii,Miniature Date Palm,3,2,2,Tree
151.2307789,-33.88757395,Street Tree,Flindersia australis,Crows Ash,4,2,2,Tree
151.2321254,-33.88878341,Street Tree,Ulmus parvifolia,Chinese Elm,7,9,10,Tree
151.2321924,-33.88886625,Street Tree,Ulmus parvifolia,Chinese Elm,7,9,4,Tree
151.2208315,-33.88471823,Street Tree,Jacaranda mimosifolia,Jacaranda,7,4,6,Tree
151.2299166,-33.88799648,Street Tree,Stenocarpus sinuatus,Firewheel Tree,6,2,2,Tree
151.2313387,-33.88929017,Street Tree,Podocarpus elatus,Plum Pine,11,8,8,Tree
151.2188556,-33.88613959,Street Tree,Lophostemon confertus,Brush Box,10,6,6,Tree
151.2256029,-33.88692491,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,11,5,5,Tree
151.2206814,-33.88687574,Street Tree,Lophostemon confertus,Brush Box,13,6,6,Tree
151.2220924,-33.88709405,Street Tree,Lophostemon confertus,Brush Box,12,11,12,Tree
151.2046454,-33.92151027,Street Tree,Cupaniopsis anacardioides,Tuckeroo,8,6,7,Tree
151.2045846,-33.92150208,Street Tree,Cupaniopsis anacardioides,Tuckeroo,7,7,7,Tree
151.2061121,-33.92184599,Street Tree,Olea europaea subsp europaea,Olive,4,3,3,Tree
151.2059116,-33.92181385,Street Tree,Cupaniopsis anacardioides,Tuckeroo,6,7,6,Tree
151.2058155,-33.92180515,Street Tree,Cupaniopsis anacardioides,Tuckeroo,6,7,7,Tree
151.2048851,-33.9216749,Street Tree,Olea europaea subsp europaea,Olive,3,2,1,Tree
151.2055888,-33.92177028,Street Tree,Olea europaea subsp europaea,Olive,2,1,1,Tree
151.2068241,-33.92180569,Street Tree,Cupaniopsis anacardioides,Tuckeroo,3,2,2,Tree
151.205214,-33.921721,Street Tree,Cupaniopsis anacardioides,Not Applicable,3,1,1,Tree
151.2078179,-33.92194929,Street Tree,Cupaniopsis anacardioides,Tuckeroo,6,9,7,Tree
151.2072989,-33.92187383,Street Tree,Cupaniopsis anacardioides,Tuckeroo,7,9,8,Tree
151.210286,-33.92227122,Street Tree,Cupaniopsis anacardioides,Tuckeroo,7,10,10,Tree
151.2104101,-33.92243362,Street Tree,Cupaniopsis anacardioides,Tuckeroo,8,6,10,Tree
151.2095055,-33.92231839,Street Tree,Cupaniopsis anacardioides,Tuckeroo,6,9,8,Tree
151.2093601,-33.9222968,Street Tree,Cupaniopsis anacardioides,Tuckeroo,8,10,8,Tree
151.2092236,-33.92227299,Street Tree,Fraxinus griffithii,Evergreen Ash,6,7,7,Tree
151.2090928,-33.92225161,Street Tree,Cupaniopsis anacardioides,Tuckeroo,8,8,7,Tree
151.2084879,-33.9221723,Street Tree,Cupaniopsis anacardioides,Tuckeroo,7,7,6,Tree
151.2078132,-33.92207979,Street Tree,Cupaniopsis anacardioides,Tuckeroo,8,10,9,Tree
151.1823867,-33.8993189,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,6,2,2,Tree
151.1818952,-33.90078003,Street Tree,Pistacia chinensis,Chinese Pistacia,5,3,4,Tree
151.2223183,-33.88689811,Street Tree,Lophostemon confertus,Brush Box,7,7,6,Tree
151.2297859,-33.89127614,Street Tree,Lophostemon confertus,Brush Box,11,11,10,Tree
151.230682,-33.89160038,Street Tree,Schinus molle,Peppercorn Tree,9,10,10,Tree
151.2307771,-33.89171997,Street Tree,Cupaniopsis anacardioides,Tuckeroo,4,1,2,Tree
151.2322999,-33.8921533,Street Tree,Callistemon viminalis,Weeping Bottlebrush,6,6,5,Tree
151.2294563,-33.89424427,Street Tree,Flindersia australis,Crows Ash,11,8,8,Tree
151.2252764,-33.90038377,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,12,6,7,Tree
151.21382,-33.90420897,Street Tree,Corymbia maculata,Spotted Gum,12,3,4,Tree
151.2138329,-33.90414892,Street Tree,Corymbia maculata,Spotted Gum,13,4,5,Tree
151.21362,-33.90391201,Street Tree,Corymbia maculata,Spotted Gum,14,5,4,Tree
151.1820386,-33.9003706,Street Tree,Pistacia chinensis,Chinese Pistacia,6,7,7,Tree
151.1821626,-33.90000479,Street Tree,Pistacia chinensis,Chinese Pistacia,6,6,8,Tree
151.1820797,-33.90052369,Street Tree,Pistacia chinensis,Chinese Pistacia,4,2,3,Tree
151.1810868,-33.90349413,Street Tree,Elaeocarpus reticulatus,Blueberry Ash,7,4,6,Tree
151.1814883,-33.90199669,Street Tree,Pistacia chinensis,Chinese Pistacia,6,4,5,Tree
151.1811549,-33.90300928,Street Tree,Pistacia chinensis,Chinese Pistacia,5,3,2,Tree
151.1814072,-33.90223481,Street Tree,Pistacia chinensis,Chinese Pistacia,4,2,2,Tree
151.1812059,-33.90312879,Street Tree,Pistacia chinensis,Chinese Pistacia,4,2,1,Tree
151.2140654,-33.90427538,Street Tree,Casuarina cunninghamiana,She Oak species,7,4,4,Tree
151.199224,-33.89511798,Street Tree,Schinus molle,Peppercorn Tree,9,8,6,Tree
151.2017102,-33.8956068,Street Tree,Lophostemon confertus,Brush Box,10,7,7,Tree
151.1965355,-33.89726635,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,8,6,6,Tree
151.2020181,-33.89670844,Street Tree,Lophostemon confertus,Brush Box,6,4,5,Tree
151.197656,-33.90097897,Street Tree,Ulmus parvifolia,Chinese Elm,5,2,1,Tree
151.2017274,-33.90285504,Street Tree,Lophostemon confertus,Brush Box,12,7,9,Tree
151.2035176,-33.90226339,Street Tree,Cupaniopsis anacardioides,Tuckeroo,6,4,4,Tree
151.2075644,-33.89135712,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,10,5,6,Tree
151.182344,-33.91058101,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,8,8,6,Tree
151.182242,-33.91045299,Park Tree,Eucalyptus punctata,Grey Gum,13,6,6,Tree
151.182505,-33.91067005,Park Tree,Corymbia maculata,Spotted Gum,14,7,5,Tree
151.1822601,-33.91044857,Park Tree,Callistemon viminalis,Weeping Bottlebrush,6,3,5,Tree
151.182266,-33.91046994,Park Tree,Corymbia maculata,Spotted Gum,9,2,2,Tree
151.1822409,-33.91056001,Park Tree,Callistemon viminalis,Weeping Bottlebrush,4,5,6,Tree
151.18214,-33.91059198,Park Tree,Eucalyptus robusta,Swamp Mahogany,14,6,6,Tree
151.181353,-33.91106197,Park Tree,Araucaria cunninghamii,Hoop Pine,18,5,5,Tree
151.1815411,-33.910978,Park Tree,Livistona australis,Cabbage Tree Palm,6,3,3,Tree
151.1816661,-33.910816,Park Tree,Callistemon viminalis,Weeping Bottlebrush,5,3,3,Tree
151.181681,-33.91037997,Park Tree,Banksia integrifolia,Coastal Banksia,6,4,4,Tree
151.1813721,-33.90261599,Street Tree,Pistacia chinensis,Not Applicable,3,1,1,Tree
151.20127,-33.91020996,Street Tree,Fraxinus excelsior,English Ash,7,5,5,Tree
151.2013012,-33.91011059,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,7,6,5,Tree
151.2015533,-33.90990426,Street Tree,Callistemon viminalis,Weeping Bottlebrush,7,5,7,Tree
151.2016695,-33.9095183,Street Tree,Melaleuca linariifolia,Snow in Summer,6,5,5,Tree
151.2017854,-33.90914334,Street Tree,Robinia pseudoacacia,Black Locust or False Acacia,5,4,5,Tree
151.2019101,-33.90881215,Street Tree,Callistemon viminalis,Weeping Bottlebrush,5,4,6,Tree
151.2014795,-33.91010959,Street Tree,Lophostemon confertus,Brush Box,5,2,2,Tree
151.2007663,-33.9121563,Street Tree,Casuarina glauca,Swamp Oak,11,8,10,Tree
151.2005944,-33.91222412,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,7,5,7,Tree
151.224307,-33.87326744,Street Tree,Platanus acerifolia,London Plane,12,8,11,Tree
151.2260377,-33.87604766,Street Tree,Eucalyptus scoparia,Willow Gum,8,6,7,Tree
151.2259897,-33.87599728,Street Tree,Casuarina glauca,Swamp Oak,13,9,6,Tree
151.2257509,-33.87607157,Street Tree,Lophostemon confertus,Brush Box,4,1,1,Tree
151.224514,-33.87668227,Street Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,7,5,5,Tree
151.2269489,-33.87675692,Street Tree,Platanus acerifolia,London Plane,7,5,7,Tree
151.220644,-33.8833768,Street Tree,Archontophoenix alexandrae,Alexandra Palm,8,3,3,Tree
151.2206912,-33.8834021,Street Tree,Archontophoenix alexandrae,Alexandra Palm,9,3,3,Tree
151.2206818,-33.88342072,Street Tree,Archontophoenix alexandrae,Alexandra Palm,6,2,2,Tree
151.209542,-33.89238104,Street Tree,Angophora costata,Sydney Red Gum,8,2,3,Tree
151.209477,-33.89224799,Street Tree,Angophora costata,Sydney Red Gum,5,2,2,Tree
151.210244,-33.89366883,Street Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,6,3,3,Tree
